texto,vowel_density
"faz quase um mes que comprei esse notebook, e o que eu tenho a dizer, super recomendo, perfeito, rapido e com um lindo designer..",0.49
Excelente... Supriu todas as minhas expectativas!!!,0.425
"Aqui foi o site mais barato que eu encontrei, produto excelente muito potente recomendo",0.5205479452054794
"Avaliar como???? Não recebi o produto dito como entregue. As ligações não são atendidas e são descartadas por ""acúmulo de ligações""  Desprezo total ao cliente.  Palhaçada!!!!!!!!",0.4962962962962963
"O produto deveria ter o aviso de que é importado e sem garantia pois não consegui contato com a loja que vendeu, ficando sem as informações pertinentes. Vou devolver pela falta de transparência.",0.4716981132075472
Atendeu todas as minhas expectativas! Ótima relação custo x benefício! Recomendo!,0.47058823529411764
"Não recebi o produto ainda , apesar do site acreditar que o mesmo foi realizado",0.53125
O produto em si é bom porém o tripé que veio acompanhando o produto é fraco demais na sexta tentativa ao abrir o tripé ele quebrou mesmo tomando todo o cuidado em manuseá-lo.,0.5071428571428571
"Tenho um cachorro que solta muito pelo, o aparelho ajuda a eliminar os pelos mortos reduzindo a queda",0.4939759036144578
"Chegou antes da data prevista,o ruim é só ter q pagar p frete e ainda ter custos pra ir no correio. Poderiam não cobrar o frete.",0.46
"Boa fixação, aroma fascinante. Superou minhas expectativas.",0.48
Demorou 40 dias para chegar. Funcionou 2 horas. Agora mais 15 dias para receber outro. Nao recomendo.,0.5
"Estou decepcionada com a loja, tanto virtual quanto a física! Comprei um produto que veio com defeito e não consigo resolver meu estorno pois ninguém me dá retorno! Fui numa loja física gastei mais de R$200,00 e me negaram uma sacolinha! Péssimo atendimento!!! Nunca mais compro nada Ness loja!",0.4805194805194805
Nao recebi o produto  vcs sabem disso tenho varios protocolos de pedido de ajuda e reclamaçoes e vcs nada fizeram ....esypu indo na justiça,0.45045045045045046
"O produto é muito bom. Dentro de suas especificações, atende super bem, além de não travar. Como sempre LG arrasando!",0.45161290322580644
"Produto muito ruim , produto totalmente diferente das fotos do anuncio , acabamento de pessima qualidade , o produto do anuncio tem um acabamento muito melhor do que a loja me enviou , nao recomendo a ninguem !",0.49404761904761907
"Ótimo produto, fácil de manusear, tudo direitinho. Recomendo!",0.48
"Gostei muito do produto. Faz o que se propõe e é rápido para picar, fatiar e triturar os alimentos. Apesar do barulho que ele faz ser mais alto do que alguns de outras marcas, temos quer levar em conta que sua potência é de 800 Watts. Chegou em bom estado sem problemas.",0.4666666666666667
Produto muito bom igual a descrição o tecido é bom a cor é igual,0.5294117647058824
Excelente .............................. Prática  Educativa .....................................,0.48
"ótimo produto, entrega super rapido e preço exelente",0.4772727272727273
"Vale muito a pena comprar, eu amo essa série e agora posso assistir sem esperar carregar o player, é só por no DVD e pronto! Amo e vou terminar a coleção.",0.48333333333333334
"Além de não estar atualizado o rastreamento do pedido, ao contatar pelo telefone NINGUEM dá informação pelas Americas. Só consigo falar com o televendas e não podem encaminhar a ligação para atendimento presencial, somente eletronico e a FALTA de informação é a mesma.  Já passei diversos e-mails e a resposta enviada é automatica.",0.49264705882352944
"Recebi o produto errado, com nota fiscal em nome de outra pessoa. Tudo ruim. Paguei mais caro por um produto de valor menor... Péssimo!!!!!!",0.47619047619047616
"As aletas do aparelho não jogam ar para baixo. No modo gelar dá conta do recado. Faz muito barulho. No Modo ventilar se a gente estiver sentado não chega na pessoa, joga para cima o vento. As aletas deveriam ser na parte frontal do aparelho e não em cima. Apesar disso, é um bom produto considerando que é portátil e que melhor que isso para gelar só se for o ar condicionado fixo.",0.47840531561461797
Chegou antes do prazo! O material confere com o anunciado!Sastifeita,0.49122807017543857
"Produto ótimo, poderia vir com um gancho a mais para pode fazer 3 cordas para o varal, mas fora assim atendeu minha necessidade.",0.46078431372549017
O produto atende as minhas necessidades. Eu utilizo apenas para aparar os pelos do corpo. Para quem quer algo mais completo o ideal seria comprar um multigroom mais avançado,0.4755244755244755
"Excelente!!! Produto muito bom, bonito, design super moderno. De ótima qualidade! Gostei muito!",0.48
"Muito legal,muito bem  feito.Adorei a fita métrica.",0.5365853658536586
"Alto falante ótimo, som limpo e estalação simples, já vem com parafusos.",0.4482758620689655
"Até agora atendeu a todas minhas necessidades e expectativas, esquenta um pouco na hora de carregar mas tirando isso tudo ok",0.47572815533980584
o produto é simples porem cumpre muito bem o que promete.,0.45652173913043476
"Já comprei dois jogos iguais pela internet, porém ambos chega em um determinado ponto do jogo ele trava e não conseguimos mais jogar.",0.46788990825688076
"O produto veio avariado faltando a borracha do pé,me decepcionei não imaginei q era tão inferior pelo preço não seria algo bom mesmo.",0.5229357798165137
Produto não entregue no prazo e não recebido até o momento.,0.5208333333333334
Não vejo diferença significativa para uma sem ser 4k,0.46511627906976744
Fácil de usar. Discreto. Pode ser levado a qualquer lugar.,0.45652173913043476
Apesar de ser um filme super antigo ele está perfeito! Adorei!,0.5
"Adoro comprar nesse site, sempre com as entregas realizadas antes do prazo, valor mais em conta. Sempre recomendo",0.41935483870967744
"A tv tem a imagem linda! Era o que imaginávamos, o produto veio com tudo certo e a entrega foi antes do prazo informado. Muito satisfeita!",0.5045871559633027
"Produto de muio boa qualidade , praticidade e robustez",0.5111111111111111
"Aparelho muito bom, única dificuldade é achar capa e película.. não são todos os lugares que possúem.",0.5061728395061729
"contudo, só não comprei porque aprecio ver algumas coisas em tv, e 'parece' na contra mão, ele vem com tv analógica. isso no momento em que estamos migrando para o sinal aberto digital...",0.4657534246575342
"Perfeito, funciona muito bem. Ótimo acabamento. Recomendo",0.5
"Gente compro a muito tempo na Americana, porém dessa vez foi uma surpresa. Pois comprei meu celular no dia 26 de Dezembro, quando foi dia 29 de Dezembro o celular já estava em casa. Pasmem tomei um susto quando isso aconteceu. Aparelho ótimo entrega de parabéns.",0.4782608695652174
"Entregue antes do prazo previsto, amei a agilidade e qualidade.",0.5192307692307693
Aparelho de desempenho muito bom.. unico problema é que aquece demais !!,0.5087719298245614
"Otimo pra comprar,eu recomendo e comprarei sempre.",0.4523809523809524
Desempenho muito bom. Bateria com boa duração e carregamento.,0.49019607843137253
"Não vem com ferramenta para montagem, o manual é ruim, e a qualidade da bicicleta é ruim",0.5
"Produto bom, embora de material potencialmente frágil.",0.43478260869565216
Como foi  comprado sem muitos detalhes do produto ele veio a pilha e eu queria a bateria recarregável a luz.Mas serve para a finalidade  Que foi comprada.,0.5080645161290323
Ótima entrega. Parabéns às Lojas Americanas por cumprir a entrega.,0.43636363636363634
"Para quem realmente é fã da serie, e acompanha, indico totalmente essa coleção, pois vai descobrir e conhecer coisas novas que nem o maior fã sabe, se não leu o livro",0.5
"O celular é  maravilhoso apesar de pesado , a tela é  enorme  detalhe importante pois era o que eu precisava o que facilita ver videos a bateria dura muitoooo e  carrega super rápido , a câmera é ótima com instabilizador  seu diferencial fotos nítidas de ótima qualidade estou super satisfeita a entrega foi feita antes do previsto ano comprar com vcs",0.5
"Aparelho bastante rápido e de fácil acesso pelo wifi. Possui ótima configuração e também possui drive de CD e DVD, necessário para minhas tarefas. Estou satisfeito com essa aquisição e recomendo o produto. Parabéns às Lojas Americanas pela entrega rápida.",0.47393364928909953
"Coloquei excelente não porque o material seja de fato o melhor como a mobilidade da barbie, coloquei excelente por causa do modelo que foge daquele que estamos acostumados como loira, dos olhos azuis e alta, essa barbie corresponde bem mais aquilo que está dentro da realidade e ela é igualzinha a essa filhinha ou sobrinha que você tem morena do cabelo enrolado, a identificação é maior! E o preço está dentro do padrão, corresponde ao produto! Recomendo!",0.5053763440860215
Ótimo custo beneficio. Tamanho ideal. Silenciosa. Mantém a temperatura,0.4915254237288136
"Produto de qualidade, não é falso (já comprei produto falso, vendido com verdadeiro via marketplace), muito bem embalado, o vendedor enviou dentro do prazo",0.46825396825396826
"A qualidade é boa, mas achei que a cor que eu comprei (roxo) solta muito tinta. Desbotou na primeira lavagem.",0.5294117647058824
Perfeito compra ótima sie maravilhoso entrega rápida e tudo certinho ameiiii,0.5151515151515151
"Estou gostando muito do aparelho, super recomendo.",0.47619047619047616
Produto entregue dentro do prazo e conforme as especificaçoes  recomendo a compra,0.4492753623188406
um dos melhores livros para se estudar para sinais e sistemas! recomendo muito,0.4461538461538462
"Comprei uma agenda em dezembro e era do ano de 2017. Após reclamação, justificaram que foi erro na compra e que, na descrição do produto constava que era 2017. Quem compraria uma agenda em dezembro para usar menos de um mês?",0.47953216374269003
"Tinha um pouco de medo sobre o gosto dos alimentos, mas até agora estou satisfeito. Fácil demais para manusear e limpar.",0.4845360824742268
Achei q nao resolveu nada. Meu cachorro continua se coçando com pulgas e carrapatos :(,0.463768115942029
"Não sei o que é pior, se é comprar um produto novo que não funciona, ou esperar a Americanas responder meu pedido de devolução.  Comprei o produto na BlackFriday, mas ele não funciona... fiz a reclamação assim que recebi e até agora não tive resposta da loja.",0.5049019607843137
o produto que eles entregam tem a metade da espessura que eles anunciam. odiei.,0.515625
Horrível  percima compra muita arrependida pela compra,0.425531914893617
Gb gostei e Eu recomendo a todos produto muito bom,0.4878048780487805
Produto ótimo para um café rápido. Entrega rápida e tudo ok,0.5
"Infelizmente, devolvi o produto, estava com defeito. Felizmente, consegui devolvê-lo, recebi SMS que será cancelada a compra. Somente terei certeza ao receber a fatura.",0.45985401459854014
"Produto de excelente qualidade,  entrega super rápida.",0.4666666666666667
"Calçado leve, boa respirabilidade, ótima estabilidade nos treinos, solado baixo e aderente. Cabedal justo mas não aperta calço 41 e comprei a respectiva numeração.",0.48872180451127817
"Já veio com defeito, nunca consegui utilizar o produto, e bao houve troca.",0.5254237288135594
"Comprei em junho e o material é de excelente qualidade! Eu e meu marido que montamos, mas porque gostamos de fazer essas coisas, mas é interessante contratar um montador com parafusadeira, rs! É muito compacta, mas cabe muuuuita coisa!",0.4842105263157895
Comprei dia 02/12/17  e  Não  recebi a boneca até  hoje 01/01/18.,0.5588235294117647
Adorei o produto muito Bom Super recomendo :)  Entrega dentro do prazo.,0.4642857142857143
"Prático,leve e o som sai bem nítido...Recomendo e pretendo comprar outro !",0.46551724137931033
"meu filho gostou bastante foi dentro do esperado, estamos satisfeitos... pois a compra chegou em dia...",0.4691358024691358
Vou bebedouro estava sem cair água por o filtro está entupido. Comprei esse é voltou a funcionar normalmente.,0.4888888888888889
"Ótimo para uma pessoa. Faz poucas quantidades, mas funciona muito bem.",0.49122807017543857
"BOM O PRODUTO, CONFORME O ANUNCIADO E CHEGOU BEM RAPIDO",0.4888888888888889
"Os ponteiros não ajustam para os dois lados, apenas para o sentido horário, estarei tomando minhas providências por terem me vendido um produto falso com o anúncio de original",0.46206896551724136
Comprei uma TV e chegou com defeito. Devolvi e comprei outra. Chegou com o mesmo defeito. Quando passa pelo canal 7.1 trava tudo. Só desliga tirando da tomada.,0.47580645161290325
Funcional e num preço justo. Recomendo!          Comprem sem medo!,0.41304347826086957
Precisa melhorar o filtro pq passa muito pó de café,0.42857142857142855
gostei veio no antes do prazo em perfeitas condições,0.4772727272727273
"Ainda não recebi o produto, que já está com atraso de mais de 10 dias.",0.5192307692307693
"Vou ter que solicitar a troca do celular, pois as fotos tiradas com a câmara frontal apresentam uma mancha no centro da foto.",0.43564356435643564
A descrição está citando um produto que não condiz com a imagem.,0.4807692307692308
Gostei do produto. Bonito e de boa qualidade.Gostei do produto. Bonito e de boa qualidade.,0.5277777777777778
"Atingiu minha expectativa , cumpre o que promete, nao e de dificil aplicacao e ja mostra resultado na primeira utilizacao.",0.5
"Gostei de mais do produto, atingiu mhas espectativas, apenas não consegui instalar o blooleth",0.46153846153846156
Gostei do produto gostei do produto gostei do produto gostei do produto gostei do produto,0.4666666666666667
Silencioso Gela rápido  Várias opções  Custo-benefício  Muito bom,0.5
"Não gostei , tamanho dos leds bem inferior as que vendem nas lojas .  Na descrição do produto diz que é 90% mais econômica mais a embalagem da lampada diz que é 85%.",0.4634146341463415
a minha mochila veio com defeito nas custura ela veio com a costura mau feita quando eu fui usa ela a mochila abriu agora imagina se eu estou viajando de moto e a costura abre as minha coisa ia cai na rua tive que mada pra minha amiga costura ele e paguei mais 20 reais,0.5539906103286385
"O produto é muito bonito, estou muito satisfeita com minha compra.",0.5
Bonita produto inovador ante aderentes  Mas ainda não utilizei mas gostei Da. Cor e do designe,0.4935064935064935
Produto muito bom já veio com uma pelicula boa. Excelente entrega da Americanas chegou uma semana antes do previsto.,0.4895833333333333
"Ótimo produto, muito bom mesmo, gostei demais, me adaptei de primeira",0.5
Muito bom pode comprar Eu recomendo qualidade muito boa era o que eu precisava,0.5384615384615384
"Muito bom, meu filho amou a diversificação de heróis e cenários. Super recomendo.",0.5151515151515151
"Primeiro chegou uma semana depois do prazo..... Segundo, material  de péssima qualidade  queima os alimentos tudo.... Primeira vez que usei e já ficaram com o fundo preto..... toda manchada.... Mas tb pelo preço. ... não poderia ser coisa  Boa....",0.49162011173184356
"ótimo produto,excelente qualidade,assim como todos os produtos da marca.",0.45901639344262296
"infelismente nao posso avaliar este produto , comprei  e ainda nao recebir. estou muito chateada .",0.5063291139240507
"Cancelaram meu pedido sem dizer ao menos  o motivo, decepcionado com vocês, e não tem nenhum tipo de atendimento virtual, horrível! Mas o produto é bom, gostaria de conseguir comprar.",0.4489795918367347
"Chegou dentro do prazo, produto igual a descrição, e super confortável.",0.4482758620689655
"Fiquei surpreso com a entrega, foi muito rápido! Também estou satisfeito com o J1 é um celular simples mas cumpre o que promete, é barato e funcional. Foi minha primeira compra no site mas pretendo comprar novamente, recomendo.",0.45901639344262296
"Chegou antes do previsto, otima qualidade. Recomendo.",0.4772727272727273
"A entrega foi rápida e o aparelho é ótimo câmera excelente, rápido recomendo!",0.5079365079365079
ok estou fazendo o download para entra em uso   nnnn,0.43902439024390244
"O preço do frete encareceu muito o produto que, em sim, é bom. Frágil, simples de usar, mas cumpre o que promete.",0.46511627906976744
Compro na americanas.com a mais de 15 anos e essa é de longe a primeira compra ruim que fiz. Produto falsificado e porco estou a dois dias tentando falar por telefone e esta um parto.,0.4791666666666667
"Entrega no prazo, deu tudo certo, só a embalagem não veio tão legal, mas tudo bem. Recomendo.",0.4861111111111111
"Não recebi o produto, veio em uma caixa toda ferrada onde já indicava um produto bem danificado, voltou no mesmo caminhão q veio, quero outro produto ou o dinheiro de volta!! Achei que pelo conceito da loja poderia comprar sem essa insatisfação toda que estou tendo! Quero um produto que realmente seja novo ou o meu dinheiro de volta!  Grata",0.5127272727272727
"A avaliação só não foi excelente, porque a bacia do produto é muito pequena.",0.5737704918032787
"Para ficar excelente é só diminuir tempo de entrega, nós quando compramos uma mercadoria ficamos ansioso... O site é bom confiável estão de parabéns...",0.47107438016528924
"As malas chegaram antes do prazo, sã bonitas, leves e fáceis de manusear. No entanto, aparentam certa fragilidade.",0.44565217391304346
As frases do jogo que poderia ser menos vulgar. Só crítico isso no jogo tirando  isso é bem interessante.,0.4523809523809524
"Boa tarde, o produto chegou em ordem e não demorou pra chegar fiquei  muito satisfeito.",0.5142857142857142
"Além de chegar antes do prazo, o produto é bem satisfatório. Esquenta bastante, e ainda tem como deixar ela fechada através de uma travs q possui. Recomendo.",0.4603174603174603
"este é o 5º equipamento idêntico que já adquiri, e ainda estão funcionando bem",0.5238095238095238
"O café demora para passar, se coloca um pouco mais de pó transborda tudo e depois que desliga fica pingando na bandeja que nem reservatório tem.",0.4700854700854701
Esteticamente bonito e muito funcional. minha mãe adorou o presente e recomendo. A potência é muito boa!,0.5176470588235295
"No momento da compra dia 28/11/2017 falou que chegaria em até 41 dias, e ficou previsto para dia 09/01/2018, depois de alguns dias mudaram a data da previsão de entrega para 01/02/2018. tentei entrar em contato com a empresa responsável por telefone eles não atendem minhas ligações. Minha filha ja nasceu e o guarda roupa só vai chegar depois de 1 mês, isso é uma vergonha. Não recomendo a ninguém.",0.47586206896551725
Segundo pedido feito há mais de mês e até agora não recebi,0.5106382978723404
"Sem avaliação,  por que não  recebi o produto até hoje dia 02 de janeiro 2018.",0.5555555555555556
"É um bom produto. Eu recomendo. Para o que me propus fazer com o aparelho, estou conseguindo. Está suprindo bem minhas necessidades.",0.46226415094339623
Ajustar as regras e esquecer da correria. Assim conseguiremos brincar muito com este jogo!,0.4533333333333333
"Amando minha cafeteira, funciona super bem. Linda e funcional, as bebida ficam otimas. A entrega das lojas americanas foi ben bem rápida.",0.46846846846846846
Atrasou um pouco deveria ser por causa do ano Novo mas o produto é excelente.,0.5161290322580645
Produto não recebido até o momento Pedido postado em 12.12.17 previsão de entrega 27.12 e até hoje o status da entrega não. Muda.,0.5
Produto muito bom com super promoção pra começar bem 2018!!! A loja divide o preço em suaves parcelas!,0.45454545454545453
Manual confuso genérico sem detalhes da montagem. Falta parafusos  Além da demora de 1 mês além do prazo na entrega  Resumindo : péssimo atendimento,0.43333333333333335
Amei a cafeteira!! Um ótimo investimento. Sem falar no desing dela que é maravilhoso.,0.5
"O celular é muito fácil de utilizar, muito bonito,leve e satisfez minhas expectativas!",0.4788732394366197
O produto era para ter chegado dia 26 de dezembro e até hoje 02/01 não chegou,0.509090909090909
"Comprei uma guitarra pro ano novo, branca. Chegou uma guitarra azul e não pude e dar ao luxo de esperar uma troca.. foi bem ruim a experiência...",0.5089285714285714
"Excelente custo benéfico, as baquetas possuem um bom acabamento e chegaram  no prazo.",0.45714285714285713
"Prezados, preciso saber as medidas do produto antes de adquirir, favor postar no site ou me enviar.  Agradeço.",0.45454545454545453
O fogão e excelente o problema sao os botoes que com algumas semanas de uso emperram a cada semestre tem que levar p oficina,0.48514851485148514
"Atendeu as expectativa por ser um ventilador pequeno, mas ainda pode melhorar se tiver mais jogo para virar  cima e para baixa",0.47572815533980584
Gostei do produto! satisfeita! atendeu as expectativas.,0.4782608695652174
"O Aparelho é bonito, porem no 5 dia de uso parou de funcionar, levei na samtech autorizada samsung  em df no bairro asa norte, alegam que a garantia nao cobre o defeito. infelizmente estou muito insatisfeito.",0.5060240963855421
Superou minhas espectativas e atendeu as minhas necessidades.,0.4528301886792453
"filme muito bom e divertido,otimo para assistir com a familia",0.49019607843137253
"Produto excelente, veio conforme as especificações do site, entrega antes do prazo e em prefeito estado.",0.47674418604651164
"Ótimo produto, melhor do que imaginava, valeu a pena. Recomendo",0.5098039215686274
chegou no prazo. Brinquedo muito bacana... minha filha amou,0.48936170212765956
"Entrega super rápida, antes do prazo previsto. Produto muito bom, conforme o anunciado.",0.4507042253521127
Entrega mega rápida e muito satisfeito com o produto. Recomendo compras na americanas.com,0.4666666666666667
Produto muito bom  Recomendo  Veio tudo certinho  Tudo de acordo com o que mostrava no site,0.4794520547945205
Peduto bom.. Chegou no prazo e bem embalado! Recomendo.,0.46511627906976744
"Excelente, adoreii  Chegou no prazo correto, super bem embalado e perfeito!!",0.4918032786885246
Muito caro pra muito dinheiro. Não aconselho comprar.,0.4772727272727273
existe melhores nao vale a pena compre outro modelo.,0.4883720930232558
"A assistência técnica poderia dar um pouco mais de atenção pra nós, clientes, acessei no PC a assistência técnica e o computador não consegue nem carregar a página de forma correta, e olha que não é a internet da que de casa, por que meu celular é muito mais rápido que esse notebook, não recomendado, produto horrível, terei que contatar a assistência técnica, não vejo necessidade para algo assim, os produtos deveriam vir perfeitos.",0.4772727272727273
"Não gostei muito da chapinha, pq fica agarrando no cabelo.",0.46808510638297873
"Compra efetuada em 02 de dezembro. Até hoje dia 01.01 não foi sntr5egue no destino. A questao é que foram feitas duas compras sendo que uma foi entregue, porém a outra (camisa) não foi entregue até hoje.",0.5163398692810458
"Produto veio com bateria Danificada.  Esperava um produto de qualidade,liguei para me informar me ofereceram um valor que não cobria o valor do mesmo danificado!",0.5037593984962406
"Boa noite, Não foi entregue o produto que eu comprei, me entregarão um inferior e de outra marca , solicitarão a devolução a qual eu já efetuei e até o momento não me enviarão o que eu comprei no site, e sequer me derão algum retorno ou assistência satisfatória. Estou aguardando até agora e nada de um retorno seja para me enviar o produto que eu comprei ou devolver o dinheiro que eu paguei no mesmo. Péssimo suporte e péssima assistencia. Quanto a avaliação do produto a cima mencionado nem tem como eu avaliar já que sequer o recebi. O outro que veio não atende a minhas necessidades, sendo assim minha avaliação e ruim para o que me enviarão. Ainda estou aguardando um retorno.",0.541970802919708
"Gostei do aparelho muito lindo, camera boa,memoria boa, só a bateria que poderia ser melhor. Estou usando a poucas semanas então não tenho muito o que falar.Por enquanto está tudo ok!",0.5238095238095238
Celular esquenta a bateria e descarrega muito rápido.,0.5111111111111111
Produto de ótima qualidade e ficou lindo na minha cozinha! Entrega rápida e atendimento da LCG ELETRO excelente!,0.4731182795698925
Chegou rápido e a qualidade do celular superou minhas expectativas.,0.49122807017543857
Incrível. Vocês me pedem uma avaliação de um produto que ainda não foi entregue e que consta já uma reclamação na base de vocês. Parabéns!!!!!!!,0.4864864864864865
"Olá, há exatamente quatro dias atrás, entrei em contato com vocês sobre um smartphone Samsung Galaxy J5 Prime que comprei. O aparelho apresentou falha, a tela piscava em alguns momentos de uso. Ele não sofreu nenhuma queda, risco, ou arranhões. Sempre utilizado com case protetora. Ainda não recebi nenhuma ajuda pra esse problema que estou passando. Já se passaram sete dias que eu poderia fazer a troca, porém a transportadora ainda não compareceu, desde o dia que comuniquei vocês sobre o assunto. Exijo que vocês tenham uma atitude perante isso, ou vou entrar com o pedido de ressarcimento no PROCON. Nunca passei por um problema como este, e já venho comprando na loja há tempos, e nunca passei por isso. E dessa vez, só estou tendo dor de cabeça, desde o momento da compra.",0.46474358974358976
Produto excelente. Demorou a chegar. mas por responsabilidade dos Correios.,0.4444444444444444
intalei o filtro  no ponto de agua da sabesp pois o mesmo nao tiro o cheiro da agua comprei gato por lebre tb olha o preço,0.4895833333333333
Meu filho tem 9 meses e deu certinho pro tamanho dele. Ele adora as musiquinhas e as luzinhas piscando.,0.4634146341463415
"Chegou dentro do prazo,produto muito bom,recomendo para todos",0.4423076923076923
"ótimo custo beneficio, pode comprar.  Pode confiar na loja",0.46808510638297873
"Imagem de venda imprecisa. Recorte para acesso ao botão de liga/desliga e reconhecimento de digital, na lateral do aparelho, não é acessível como na foto apresentada no site, e prejudica bastante o uso da referida funcionalidade.",0.48936170212765956
"O relógio é muito bonito. Mas ficou um pouco grande em mim. Ponteiros e números grande s ,de fácil visualização. A cor está mais p Prata do que o cinza mostrado na figura.",0.48507462686567165
Produto fácil de ser instalado e o processo de entrega foi de acordo com o prazo informado.,0.4594594594594595
"Produto bom , chegou antes do prazo , porém veio meio aberto a parte do ""secador"" , parece que caiu no chão e abriu  . Testei uma vez e está funcionando . .",0.5130434782608696
gostei  do  travesseiro  muito bom eu  recomendo  as  outras  pessoas   que quiserem adquirir,0.5
Gostei o produto chegou antes do prazo não tenho oque reclamar,0.4807692307692308
Muito ruim.nao gostei.meu sobrinho ficou super ansioso o jogo chegou e não instala de forma nenhuma já trocamos o pen drive já tentamos de tudo.frustrante,0.47244094488188976
Rápida entrega. Celular muito também. Muito satisfeita,0.4782608695652174
"Americanas vendeu através de um terceiro que mandou uma bateria usada. Agora estou com 2 problemas. 1) ainda estou com uma bateria ruim no celular e 2) sobrou pra mim resolver esse ""engano"" com o fornecedor da americanas, que só quer me devolver o dinheiro depois que eu re-enviar essa bateria que não serva pra nada! PÉSSIMO. Me mandaram um código de devolução dos correios que não funciona! PERDI MEU DINHEIRO",0.5015290519877675
"Fiz a compra a vista, pagamento no boleto, pediram 30 dias úteis para a entrega, esperei por quase 2 meses e cancelaram o pedido, agora estou esperando as Americanas me devolverem o dinheiro e sabemos bem a dificuldade que vai ser não? Não recomendo que ninguém compre nada desse fornecedor Restaurante Shop, agora vai ser a maior dor de cabeça, péssimos péssimos de verdade! Não comprem!",0.4758842443729904
o produto ê otimo so nao tem os botoes  para troca de canais,0.48936170212765956
"Começando pelo prazo de entrega, que foi mais rápido que o previsto. E posteriormente o uso do produto, não trava, super rápido, a câmera é excelente tanto frontal quanto traseira, capacidade para instalação de vários aplicativos. Amando meu celular!!!",0.4803921568627451
"Quando comprei estava com medo dos meus gatos não se adaptarem a esse tipo de caixa de areia, mas  acabei me surpreendendo com a aceitação deles embora a utilize sem a porta, já que um dos meus gatos quando vai utilizar acaba tendo que ficar com a cabeça pra fora, mas acabaram-se os xixis feitos fora da caixa. Pretendo comprar mais uma para substituir a bandeja sem proteção  o que permite fazerem xixi fora do lugar. Super recomendo!",0.4857142857142857
"Produto aprovado e recomendado, meu filho adorou e estou muito satisfeita com a aquisição...",0.5466666666666666
"Correspondeu às minhas necessidades, único ponto fraco e um pouco pesado talvez pelo fato do motor mais potente, e os botões que você tem que ficar segurando, mas de resto não tenho o que dizer de negativo",0.463855421686747
"Achei o material dos batedores meio estranho, não é aço inox. Não sei se de outras marcas é assim. Quanto ao funcionamento não posso avaliar pois não utilizei.",0.53125
Comprei meu produto dia 2 de Dezembro e hoje já é dia 8 de janeiro.  No cálculo de frete era de 15 dias. E hoje faz 37 dias.,0.5057471264367817
Essa garrafa não mantém nem um pouco a temperatura da água gelada.,0.5
"O produto e ótimo, e a entrega me surpreendeu chegou muito rápido. Para bens pela eficiência.",0.5066666666666667
"Indico, pois ajuda muito aos pais a terem uma direção a mais na educação dos filhos",0.5373134328358209
Ótimo produto.entrega rápida.bom rastreamento. Não tenho o que reclamar. Satisfeita com todos os requisitos.. .....,0.4666666666666667
Recomendo o produto  alta qualidade Show de bola!!! Clean do clean,0.46153846153846156
Muito bom o produto recomendaria para outras pessoas.,0.4888888888888889
"O produto deve ser bom por isso que comprei , porem comprei no dia 6/12/17 hoje estamos no 05/01/18 e o produto ainda não foi entregue ......Muita demora para entrega .....Produto deve ser bom , mais a pós vendas ou a entrega, muito ruim...vou ficar na espera vai chega hoje né !    O produto recomendo porem a Americanas que comprei e até hoje não chegou , ainda tenho minhas duvidas , sempre compro pela net , mais assim fica complicado , não cumprem com a previsão de entrega.",0.47863247863247865
"Indignado com o produto vcs me venderam gato por lebre, faz anuncio de um produto e entregam outro, e além do mais eu já enviei várias perguntas a vcs sobre o produto para que resolvêssemos e vcs não se manifestam com nada... Uma empresa tão boa e conhecida como a PIONNER NÃO deveria ter PARCEIROS como vcs para trabalhar com os produtos deles que até aonde eu conheço são de primeira linha............",0.4634920634920635
Infelizmente a Impresa não mandou a fonte de energia do produto. Impossibilitado seu uso imediato.,0.5121951219512195
faz o que promete... bom desempenho para aplicações diárias e jogos com bons gráficos.,0.4492753623188406
"Produto bom. Limpa conforme esperado, porém não elimina 100% da sujeira.",0.4727272727272727
"Excelente design, ótimo custo benefício, produto leve e resistente.",0.4642857142857143
"Recomendo, super fácil de montar, excelente qualidade!",0.4444444444444444
"Produto de ótimo acabamento, superou minhas expectativas. Minha piscina ficou linda com a escada, adorei!",0.4827586206896552
"O livro é ótimo, porém esta um pouco ultrapassado, vou adquiri a 2ª edição, ou tentar comprar um parecido que tenha um contesto mais atual. Recomendo a leitura do mesmo, vale a pena. Ponto Final!",0.49673202614379086
"Ótima bike e muito leve, peças muito boas. Para quem gosta da franquia essa bike eh excelente e ótimo custo benefício",0.5157894736842106
"Bom produto entrega rápida parabéns americanas,, pelo menor preço em produtos excelentes",0.4266666666666667
Muito bom  Chegou antes da data prevista  Recomendo a brastemp 11kg,0.41509433962264153
o produto e bom mais poderia ser melhor se o diametro externo dele fosse mair,0.47619047619047616
"Meu moto g5 plus tem apenas 3 meses de uso e apos uma atualização de software o mesmo parou de funcionar, a fabricante negou alegando N motivos, e eu não sou o unico consumidor com esse problema, então não passem pelo mesmo desgosto, não adquiram produtos dessa marca",0.48598130841121495
"Está faltando o DVD . liguei para besway mandaram olhar o video no YouTube. mas a gente não consegue ver passo a passo. Ninguem conhece o produto. não tem assistencia tecnica local ,  Então você fica em haver navios com elefante branco nas mãos! Estou montando não sei se está correto ou não. E o verâo está passando!",0.4701195219123506
Muito boa a cafeteira. Prática e bonita. O café fica pronto rapidinho. A entrega foi rápida e o produto em perfeito estado.,0.5204081632653061
